class,tweet
1,RT @Lmao: When I make the paper ball into the trash can. &#128240;&#127936;&#128168; http://t.co/VjeGtjEP3X
1,Delusional #teabagger thinks he can stop #gay marriage in #Wisconsin http://t.co/Sp6o6vOyDw #lgbt #teaparty #gaymarriage #ssm
1,"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1"
1,"""Yaoooooooo @yea_im_JAMAICAN: Mawnin yardies! &#128154;&#128155;&#128536;"""
1,&#8220;@CommonBlackGirI: here&#8217;s to all the kids who have never found their name on anything in a souvenir store&#8221; thanks mom for the ghetto name.
1,"&amp; thots are wearing Uggs RT @BigBootyJudy814: #ItsFallBecause negros are pulling out their Timbs"""
1,@ImTooMuch bread in general aint too good for ya...but honky bread the worst...&#128514;&#128514;
1,Just hit 40 in flappy bird.&#128527;
1,Cuz if it's trash I'm bashing it at saying he need to go back to jail
1,Cmon! Need a yellow for Wilson!
1,Swap meet bound #beaner
1,RT @nikaaaa3: Yankees winnnn!!! &#128153;
1,A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.
1,"RT @teapot: Stuff broke loose, must not panic and share GIF instead http://t.co/JL4GuIeJ84"
1,Goodbye x Young Dolph featuring Trinidad James &amp; Shy Glizzy
1,Working Saturday is for the birds #FML
1,He's trash. &#8220;@jlojpg: @TRAPGURLRON he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy &#128514;&#8221;
1,I need like 43 fuzzy blankets to sleep &#128525;&#128139;
1,@sweetlou462 thanks Hun. &lt;3 I'm so crushed. I love working out. It'll be 2months gone by the time I go back. :/
1,"@edwards_cait ghetto, driving a nice car, and not having to pay a lot for rent. I drive a Lexus, and pay little rent. Just saying."
1,"A light, tender yellow butter cake with a classic boiled icing, traditionally made from burnt sugar http://t.co/XPQKTlTNkH"
1,@DamianHuffaker you're from a trash can
1,RT @JaworskiMeats: Winning Browns! #cle #clevelandfans #clevelandpride #clevelandbrowns #clevelandsports #browns #brownie&#8230; http://t.co/Gm4h&#8230;
1,Cute dumb females trash.
1,"even nature looks awesome when colored in #663399Becca

http://t.co/8B0fTjGost"
1,if u eat fried eggs and leave the yolk entirely yellow ur a disgrace and also nasty
1,"@KingLuger carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca"
1,@NFLonFOX Random thought - If a bird crossing the path of a FG try were impacted by ball causing it to deflect off course. Re-kick or miss?
1,"RT @eidolon_ebooks: dreamt i was in a trash bag, btw."
1,Me gusta pollo so espa&#241;ol that. Lol. &#127831;
1,Zack still questions my love for Oreos lol
1,"RT @KySportsRadio: For years two fan bases (UNC and Indiana) have said they do things ""the right way"" while UK and others are rogues. My ho&#8230;"
1,It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.
1,RT @Jakelewis44_: We don't luv deez hoes&#128527; http://t.co/oFjlxAO5SF
1,Damn it be cold fo a colored man
1,"""@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl"""
1,"RT @BARRYCLERJUSTE: Whatchu sayin hoe, YOU KNOW IM THE MAN HOE"
1,RT @sydswag2: Buy me double stuffed Oreos and you can be my boyfriend
1,@TheShoeBible @Steamed_Greens Them hoes are clean!
1,RT @ryandolan123: when people say coloured http://t.co/2lKUkctPf0
1,With birds ill share this lonely view
1,Love is a bird of flames. Thank you for that song @DAVID_LYNCH @chrysta_bell
1,@elise_palmer youre cheating on mickey bubbles! :O
1,@AmazinMixBeauti why? You wanna gimme a baby? You look coolie....it might could work lol
1,@Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74 Hi Charlie
1,@QueenSAVage97 naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;
1,The bird is the word. #EsuranceSave30
1,Dooms.. RT @Gutta_DaDon: White nubuck or leather for the upper of the foam makes them a pass to me. White soles too. http://t.co/QIVkEPtLKj
1,RT @JOEL9ONE: Thanks Carolina fans 4 the flipped birds+few bottles to the head. Sticks n stones may break my bones but aluminum zimas will &#8230;
1,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.
1,RT @B1B_Lancer: Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP
1,@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101
1,"Majority of the time, a woman's story is trash anyway..."
1,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY
1,"@gerfingerpoken2 His job as US Prez, to protect us is throw in trash..Ebola ER at our cost Daniel, both money &amp; lives! DoG"
1,"RT @rickygervais: Have a great day, you lovely fellow apes :) http://t.co/jZL7filv0q"
1,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;
1,RT @NerdLifeThuggin: Skin Diamond really was the last champion for ebony porn. Everything else is kinda trash now.
1,RT @UncleBlazer: Yo mama so ghetto she uses cigarette butts as q-tips
1,@elchavaloko Toma ESO negros @panama
1,"So, about this flappy bird game then."
1,RT @marsrader: The incredible scales of celestial bodies. http://t.co/NZV80jRmiG
1,"I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh"
1,Baseball......... w/ @voxpulchra for her birthday for some reason? Lol (@ Yankee Stadium) on #Yelp http://t.co/9hIFDcZWQY
1,RT @Manstagram_: When I make the paper ball into the trash can http://t.co/m90W9N1zbT
1,@Andyheybro the distant chugs at the end of Dried Up... remain to be some of the most perfectly heavy guitars ever recorded.
1,"&#8220;@BurgerKing: What&#8217;s going to be your pick for #SelectionSunday? #2for5 #WatchLikeaKing http://t.co/aBam30gSk4&#8221;

Dis make colored folk happy"
1,Hella just ordered me some beanies
1,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;"
1,"RT @SportsCenter: Storybook ending in New York. Derek Jeter walks off a winner at Yankee Stadium, http://t.co/pRS2lWATK7"
1,@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!
1,"Mark Teixeira finally stepping up, HR and couple of BBs #Yankees"
1,@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years
1,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS"
1,"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet"
1,Why is all these artist and new ones making so much trash?
1,Mommy said no pussy cats inside my dawgs house
1,Rescue elephant calf &#8216;Nunai&#8217; looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa
1,RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?
1,im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys
1,"If Ashton is trash then what does that make me! Come on guys someone like Ashton can't be trash, he makes too many people smile!!"
1,So real it's unreal LOL #Yankees #WorldSeries #27andCounting #MLB #MLBtheShow12 http://t.co/tdMrBsnP
1,*Searches my yellow pages app for the nearest Jack In The Box*
1,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism."
1,@ThatChrisEckert Gobble de gook
1,RT @FoodPornsx: Ultimate Chocolate Chip Cookie n' Oreo Fudge Brownie Bar http://t.co/7YvXiJmmcp
1,@mickeyhart lookin good mick!
1,"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta"
1,"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,"
1,"RT @TitansHomer: Me: Do you sell any larger sized condoms?

Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;"
1,Does it bother anyone else that the planet of the apes timeline makes no sense?
1,RT @transtrenda: Okay okay but. Trans birds
1,@dchestnut26 don't shake your head at me. I just love to trash talk.
1,RT @NicoRomero23: EDM music is trash af and annoying
1,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY"
1,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97"
1,"RT @dontesydnor: when kanye said ""mayonnaise colored benz, i push miracle whips"" http://t.co/iizYdfbZCg"
1,"RT @SBNation: Plenty of Kobe vs. Dwight trash talk after the game, too. http://t.co/YCwfrv7syX http://t.co/TRHYFjoIwc"
1,RT @jm_wags: Well I play flappy bird now and I don't know why
1,@SteveWorks4You you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
1,RT @WhitePeopleTalk: &#8220;KOBE&#8221; as they shoot a piece of paper into the trash
1,"@hardball @Milbank Chris stop your angry bird spitting n Dana go hail ur racial tendicies, u didn't infor, carter rt n u never talk abt him"
1,&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao
1,@dreadywhiteboy @JwanUrebay then the kid he sold it to brought it back to him cooked in a brownie
1,"I know right. Get one guy out!! Man! @pjmclaugh: You had ONE JOB, Josh@Nobz13 Outman! #Yankees&#8221;"
1,#Skating is for trash.
1,First key club trash pick up with the freshman! #tbt http://t.co/rpLXlaylOJ
1,RT @southernshirt: The only things you need in life are comfy shirts and Oreos #southernshirt
1,@ThatGuyNorman @migue_pantoja trash
1,"#CommonQuestionIGet

Why uou so ghetto?"
1,Lmfao no you didnt RT @SS4_Fresh: @vivelacourtney got cute new avi and all but she too old for colored contacts &#128073;&#128064;&#128584;
1,I ignore birds
1,The Saints are pure trash lol smh
1,apparently I'm pathetic trash alright (-:
1,Graham crackers and hazelnut coffee are my fave &#128152;&#9786;&#65039;
1,@TibaBurger: Straight off the bench #ned #WorldCup2014
1,"@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones"
1,"Laughing at my deck that they gave me, yellow and jesus stencils all over it"
1,RT @FolllowEsteban: I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash
1,Who'd have thought my redneck husband would claim the hipster glasses? http://t.co/Vv6MzpQ4ju
1,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;
1,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch
1,Home to chicken and penne Alfredo and Oreos and banjo
1,@litigiousmind I skipped the running. And am eating chips. And brownies.
1,@EakaErick I wouldn't share a wave with those trash cans
1,@KingCuh @TEE_JONEZ io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!
1,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb"
1,&#8220;@theellemac: Essence Fest anyone?&#8221; I'll be there on the main stage 2 stepping with Uncle Charlie
1,"@BryanStars ATL, BVB, SWS, PTV, THE RELAPSE SYMPHONY, SET IT OFF, FAREWELL, MY LOVE, MAYDAY PARADE, FOB, PARAMORE, etc"
1,RT @VainHumility: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.
1,I always soprised dat I has mo while followers den colored
1,"@AngryWillHelms Genius, the politically correct term would be ""intellectually disabled."" It's highly offensive to use the word retarded."
1,@ChickenColeman if McCoy wasn't trash that's a TD
1,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF
1,@Dietrich1892 I'll show up and chug a beer or 8
1,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad"
1,"Big Squawk: Q: when will DFL dump Ryan ""Uncle Tom"" Winkler? 
} Not going to happen Berg
Bleat on.
#mngop proud #stribpol #mnleg"
1,"just saw the words ""tinker tailor soldier spy"" and muttered ""no"" aloud @jennyyhernandez @chellyhernandez"
1,WashPost Describes Charlie Crist's Bizarre Obsession With Fan Between Legs To Stop Sweat When Asked/Answering Questions! DoG
1,@tytytooflyy ima fill ur clam out
1,"@caritoguey 02' Charcoal 7s are pre-owned, no sole wear or scuffs Size 10.5, Cherry 12's DS size 11.5"
1,RT @BlackJeezuss: When someone drops their trash mixtape in my Dms http://t.co/wkFJfjkNCi
1,RT @jackwadeshow: Funny how Rick Scott accuses Charlie Crist of changing his positions on everything. Rick's positions are dictated by corp&#8230;
1,"@1SonofYahweh &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes"
1,RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike
1,There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;
1,Mint Oreos &gt;&gt;&gt;
1,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..
1,"@jazqui That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well."
1,"@forgivemehera also, I put 'i touch myself' on a ned/chuck mix."
1,"my girlfriend, I kid you not, eats bacon without dipping it into the tub of creamy butter I've laid out. I'm like ""what are you, a bird?"""
1,@b1gsean21 lets just say hellen keller makes better brownies
1,RT @michellemalkin: In which I refresh dhimmi Seattle mayor Ed Murray's poor memory of city's long history as a jihadi breeding ground==&gt; h&#8230;
1,RT @ian0012: dawn of the planet of the apes of the four calling birds of the three french hens of the two turtle doves of the partridge in &#8230;
1,@craigcalcaterra Hes behind the plate for the game tonight here in AZ. Im looking to buy a red&amp;yellow Balkamania shirt I can tear off there.
1,@ashley_smith20 colored contacts
1,@carolinebakkk those were bumblebees....
1,"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie @dianaaaxo"
1,Will Hillary &#8216;dodo-bird&#8217; Be Dems 2016 Candidate To Take Over Obama's Job As US Prez? DoG http://t.co/wFlZyXmVk6 via @worldnetdaily
1,"RT @lowcountry_luv: Attack animals, last house on the left by the lake, and she got colored eyes...we should have known.! Lol"
1,RT @Harry_Dillema: @GJK1979 @fluutekies @moniquesparla @wltrrr Ik vraag me al maanden af hoe de NL pers zich als een stel hoeren is gaan ge&#8230;
1,@_DRACHEOFFICIAL I've tried. I always hit ALT+F4 and eat Mega Stuffed Oreos because I can't figure out those programs. lol
1,"RT @pgammo: Run Differentials:Mets -14, Yankees -32."
1,"@Krbfarms @Cornfrmr Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie"
1,&#8220;@coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers
1,"RT @th3j35t3r: Prime suspect of #Foley murder is 23y/o British Jihadi who, wait for it ... ""declared his allegiance to Anonymous'"" http://t&#8230;"
1,"Sweet yellow bone thang, I call her Honey mustard... http://t.co/IsFduDu9bx"
1,"RT @Macbeth870: #bowebergdahl There hasn't been a trade this lopsided since Babe Ruth was traded to the Yankees for ""No No Nanette"" cash."
1,RT @eaglesfan167: #Eagles 5hrs till the birds kick some ass###bleedgreen
1,"""Just follow the yellow brick twitter."""
1,@_dimejii i know so. What Samklef said wasn't a lie man. This guy think is a beast in Naija Pop. His music is trash not the wizkid of before
1,#HappyColumbusDay .....hate to sound all #PETA callous and all........but #buffalo had it a LOT WORSE than the #injuns..........
1,@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes
1,@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah
1,RT @JoleenDoreen: I was in a Kik group once. But we called it a party line and old Charlie the barber was always hogging the calls.
1,Yankees should have NEVER gave away Melky. Guy can flat out HIT. #yankees #giants
1,This brownies bro
1,@gabby_moscato @Huntermoore They would make a great baby bird pic bruh!
1,@Kummar_King I volunteer to be guinea pig and help test it out &#128527;&#128587;
1,"Nothing says teabagger like a millionaire complaining that they are broke, huh #HillaryClinton? #Hillary2016, give me a break, lol. #p2"
1,RT @OnionSports: Yankees Unveil Beautiful Derek Jeter Cage In Monument Park http://t.co/vv6urct4jd http://t.co/gWBNHDyhMl
1,RT @Henry_3k: When I was little I remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up th&#8230;
1,@Swanny_9 where are the birds at? Wasn't it Port where birds were all over?
1,"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!"
1,Iggy is trending. Twitter's trash today.
1,&#8220;@trayn1gga: Charlie Strong WILL have Texas back as a power&#8221; better power of big 12 is anybody's now
1,RT @AdamSchein: I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @SNYtv
1,"RT @hiteshrangra: Sonia never criticises @ArvindKejriwal . Kejriwal, who trashes every other leader, never criticises Sonia. Touching. #YoK&#8230;"
1,@EverybodyHatesV I read a black man tweet hot sauce is trash &amp; watermelon is overrated. I can't deal
1,22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??
1,@AmazinMixBeauti don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-)
1,@awfulbot are you a pig or are you a bird
1,Freezing my nips off out here...
1,Should I take a nap though too kill a mocking bird or nah?
1,@dustincmc @KevinKillsThngs ghetto=black
1,"how much you wanna bet that a anti-government ""black helicopter"" teabagger was behind the Boston Marathon explosions? @TwitchyTeam #p2 #tcot"
1,"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one."
1,RT @gatorhoops: Ill-advised slant call there.
1,This no beef thing is for the birds!!!
1,RT @NickSwagyPYoung: Happy Halloween from Rick James (aka Swaggy) and Charlie Murphy ( @bigmeat2000 ) haha darkness everybody http://t.co/y&#8230;
1,"RT @PowerCumminMax: Green/yellow fuel pump&gt;&gt;&gt;&gt;&gt;
#dieselstation"
1,"RT @TooFab: Finally! Warner Bros. making superhero films starring a woman, person of color and actor who identifies as ""queer"" http://t.co/&#8230;"
1,Literally in the middle of the ghetto and these people look scary
1,"Sorry Sam, I went to @elonuniversity RT @wulfpacksam83: Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game."
1,"RT @MELODICthunder: Nah, 2013 was trash RT @IshaboiBrandon: 2014 was so trash dawg"
1,Enjoying My bed. Just perfect For me My Teddy bear and monkey It. #Singlelife #bed #teddybear
1,@1Corinthians126 #Jesus Genesis 2:19 Out of the ground the LORD God formed every beast of the field and every #bird of the sky #Initiating
1,"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twins &amp; Dakari Johnson a&#8230;"
1,I can't take you serious if you wear colored contacts.
1,@daishialopez how could you say such a thing woman?! You have two functioning chest tables to hold your peanut butter and crackers!
1,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf"
1,She's definitely a Kardashian bird RT @BasedChasen: http://t.co/RY3ocBwVTn
1,""" momma said no pussy cats inside my doghouse """
1,RT @monogrammedprep: God is a Yankees fan. #FarewellCaptain
1,RT @MaryWCVB: Charlie Baker about to make his final election eve campaign stop- here at Swampscott High School. #wcvb #wcvbpoli http://t.co&#8230;
1,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
1,RT @ho3micide: Morgan Park kids like to pop fire crackers in the school now
1,"@NYRKelsMads @davidortiz @BarackObama 
I likes da Yankees"
1,diet coke trash
1,"@alexnolan1990 @claddos @takutaneka @regankelly91 ill give you a tip, beware of the ugly birds who hide behind massive lensed sunnies!"
1,"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao"
1,"RT @breely216: The recommended serving size for brownies is ""all of them."""
1,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/4Hhxk9MKHe
1,"""@rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn"
1,@GabeJGonzalez @RPopBox and a prime Leija would trash most of these 140 dudes today!
1,RT @Talkmaster: People who would vote for Charlie Crist and Michelle Nunn are why our founders did NOT put a right to vote in our Constitut&#8230;
1,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE
1,"RT @washingtonpost: China's bird flu outbreak: 3 good signs, 3 bad signs and 3 very bad signs http://t.co/v3n67Gs5Mw"
1,Can someone get me cheese and crackers
1,Sewing is also a requirement to be an #ISIS Jihadi girl - keep the men's clothes presentable #ISISFeminism http://t.co/sN5KUwMX78
1,Cavs trash too
1,@KenSuttling Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.
1,My baby guinea pig is so cute #Adorable
1,"This target is ghetto, but whatever"
1,Flights from Liberia should just be rerouted to Ferguson.. 2 birds 1 stone.
1,RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;
1,@ronniecaine so 'how bout now' was just trash huh.
1,"Viola, Auntie...you can't call White trash women White trash like this during primetime! #HTGAWM"
1,"White kids, black kids, yellow kids hell even purple kids, if you carry yourselves like Daniel #Geale you will go far. #GealeMundine2"
1,"its either a gun, a sandwich, or both. details looking really fuzzy right now and i don't trust any police department in MO"
1,@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change
1,Would you be interested in some eggplant? RT @NittyScottMC: twerk on me http://t.co/75UftRuVDZ
1,The early bird gets the worm But the second mouse gets the cheese
1,"RT @Toxicityy1: Gwen Stefani's new single is trash. her, hilary duff, britney and fergie have to give it up and go raise your kids and judg&#8230;"
1,RT @AbortionFunds: Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...
1,@xiibyte just watched your video good stuff thought I'd let you in on the new boss boon says old character but will be surprise. It's Argus
1,Dad called me a border hopper
1,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn"
1,"@QVC strawberry shortcake. Stacked with whipped cream, yellow spunge-cake, &amp; sliced #strawberries freshly picked from the farm w/ my kids."
1,I was in love with Charlie &#128553;
1,&#128514;&#128514; mike calls me t-bird @mikemastroccco
1,Jihadis identify a man from #Indonesia as the one who carried a massive suicide bombing on Speicher camp #Iraq http://t.co/h1hjHYnbY2
1,what a clam shame
1,RT @Yankees: Show your support during #FleetWeekNYC with #troopthanks. You could be on the @BofA_Community billboard in Times Sq! http://t.&#8230;
1,I hate when females try to sound like bird heads
1,Amazing. You know what they say about birds of a feather http://t.co/mefmPB3aW5
1,"From Jihadi streams: Rutba, Anbar Province, #Iraq http://t.co/K6j37J2sgL"
1,"Operation Ask Redhead Resolve, Charlie Brown. #rejectedpeanutsspecials"
1,@jessicacassell1 find a new hillbilly!! #spiritweek!!
1,"Please stop scoring, otherwise you won't have any runs for tomorrow against Romero #Yankees #BlueJays #MLB"
1,I have never actually seen a yellow duck.
1,"Hi Charlie, eating leftover candy? @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74"
1,"RT @hawkblogger: The AFC was trash last season, especially the AFC South. Jags could make a playoff push if they have a great draft. Not jo&#8230;"
1,"Conoc&#237; tus ojos negros 
Y ahora si que no puedo vivir sin ellos"
1,Flappy bird on bull....
1,"RT @KILLQuana: Hun, wrong social networking site RT&#8220;@Schwaggy_Chulo: 666 - LMS for a good morning post, and something extra (maybe)&#8221;"
1,"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)"
1,"RT @Herman_NYRBlog: Yankees shouldn't even bother to show up to Boston, man. Just fold the franchise. Cancel baseball."
1,"RT @carrielusch: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave"
1,RT @KathrynBruscoBk: Think #windturbines are bad for birds? Compare: http://t.co/FpOSfLdOXW via @BloombergNews http://t.co/Eh6I7dOjUz via &#8230;
1,"@SarahR_82 
Y'all gots to take da colored vacation. Kentucky fried chicken but only da white meat"
1,RT @DumbTo: Polly want a cracker? #DumbTo http://t.co/zC8MlwnEUc
1,RT @it_itt: @docrocktex26 doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @AfricanPrinces&#8230;
1,"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME"
1,"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy."
1,RT @WashTimes: John Kerry caught appearing to mock Israel&#8217;s &#8216;pinpoint&#8217; operation in Gaza - http://t.co/3yqFR9LZsR #Israel #Gaza http://t.co&#8230;
1,"RT @OmarImranTweets: Media be like:

*Muslim whale attacks US Navy*
*Muslim tiger attacks Zookeeper*
*Muslim bird attacks Eiffel Tower*
*Mu&#8230;"
1,"Charlie Crist, outlawed, hated, rediculed and vilified for shaking the President's hand. What a country! What a democracy!"
1,RT @PhuckedFame: Thick red bones in style or nah? &#127817; http://t.co/Cfhis3L8bT
1,"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!..."
1,RT @inmysexdreams: I love black shoes cause I can match them with anything but I also need some colored shoes
1,"Alfredo, Linguini, Pasta.... Just fancily prepared trash"
1,@Auroramwj @marylmcaffry @BBAnimals It's a mutation. Genealogy is convoluted. Basically the zebra gene currieries are slaughtered=Extinction
1,RT @Drewmking: @Joely_Poly @Victoria_Finae he plays for the Yankees right?
1,RT @MajorNews911: NBC News projects Charlie Baker (R) wins Massachusetts Governor. http://t.co/Su9JblPLrO
1,Four ho&#251;rs to back up this iPhone haha... Jokes &#128530;
1,RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ
1,Jihadi John beheader of journalist Foley and Sotloff Was 'Arab Charity Collector' http://t.co/RL7F2qV56F via @BreitbartNews
1,wish I had a brownie or a dab to knock me out rn
1,@TG_Hawks #yellow &#127773;
1,It's Karaoke night baby! Hi ho! Hi ho! It's off to sing I go! With a voice that sounds like sandpaper hi ho! Hi ho!
1,"last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his really big ears, idk."
1,"RT @SportsCenter: Don't look now, but the Browns are in sole possession of 1st place in the AFC North. The Cleveland Browns. http://t.co/C3&#8230;"
1,RT @DuncanIdunno: Smash into windshields? RT @coorslightca: The birds do it. The bees do it. Coors Light drinkers do it. You know what we'r&#8230;
1,RT @OTBVA: mook gon wi 3-0 but this battle is bad
1,RT @YahooFinance Two stocks to turn trash into cash http://t.co/MRmlxaCOXx
1,Making brownies
1,@fawfulfan @BigKahuna919191 @alfranken birds of a feather. go away
1,R-Surge For Charlie Baker-R of 9 points in Demo-State Mass against Coakley-D! DoG http://t.co/UOVtVG5nnM via @BostonGlobe
1,is she choking it!! &#128563;&#128563;&#128584;&#128584;&#128553;&#128553;&#8220;@AwwAdorabIe: I want a pet monkey &#128553;&#128525; http://t.co/w7Yr5xKLSC&#8221;
1,@Ehh_DontTouchMe @kourtj3000 @bria_leeandrea thats ghetto..
1,@cumkwats thank you based pee slit
1,@TheTrackMamba gator bait &#128010;&#128548;
1,"RT @Loxodonta_s: #News &#8212; #Democrats and #AntiSemitism &#8212; #Jewish group condemns VP Joe Biden&#8217;s offensive reference to ""Shylocks"" http://t.co&#8230;"
1,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/dyYvrEJAm3
1,@TheLittleFella_ do yourself a favor and ball that up and throw in the trash.
1,RT @KianteDevuan_: Beautiful smiles and colored eyes&#128525;
